chapter_no,chapter_title,card_no_in_chapter,theme_title,category,tags,card_variant,recommended_time,title,key_idea,explanation,exercise_steps_json,duration_seconds,difficulty,status,tags_curated,pack,is_free_top300
47,DACAAMVEDEA SUFLETE IN LOC DE,9,Daca / Diferiti / Frica,Anxietate & Stres,daca|diferiti|frica|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Daca / Diferiti / Frica,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: daca, diferiti, frica, felul, oamenii, intampla. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiune","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|frica|decizii|prezenta|claritate,AM,1
77,DE CE PUNEM ATATA PE SUFERINTA NOASTRA?,14,Daca / Vrei / Face,Rutină & Disciplină,daca|vrei|face|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Daca / Vrei / Face,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: daca, vrei, face, ceea, crezi, imposibil. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|obiceiuri|claritate,AM,1
99,CE TREBUIE SA FACI PENTRU A ELIMINA ANXIETATEA DIN VIATA  TA,31,Tale / Restul / Panicii,Anxietate & Stres,tale|restul|panicii|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Tale / Restul / Panicii,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: tale, restul, panicii, interpretarea, acelei, senzafii. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perf","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|decizii|prezenta|claritate,AM,1
25,PSIHOLOGIA IESIRII DIN  STAREADE PLAFONARE SI CELE  TREI ETAPE NECESARE PENTRUCA OBICEIURILE SA DEVINA AUTONOME,2,Scriu / Bine / Mult,Rutină & Disciplină,scriu|bine|mult|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Scriu / Bine / Mult,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: scriu, bine, mult, multi, ceea, separa. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|obiceiuri|claritate,AM,1
64,CEL MAI MARE TABU DIN CULTURA NOASTRA ESTE ONESTITATEA RADICALA. SI EXACT ASTA E  PROBLEMA,6,Suntem / Frica / Noastra,Anxietate & Stres,suntem|frica|noastra|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Suntem / Frica / Noastra,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: suntem, frica, noastra, onestitate, schimbare, radacinile. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți p","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|frica|decizii|prezenta|claritate,AM,1
27,Fil CONECTAT CU TINE MANTRE CARE ITI VOR REAMINTI CA VIATA TA  SE PETRECE CHIAR,4,Exista / Ceea / Fata,Rutină & Disciplină,exista|ceea|fata|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Exista / Ceea / Fata,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: exista, ceea, fata, poti, face, ceva. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|obiceiuri|claritate,AM,1
90,Fil CEL MAI BUN CU ATUNCI CAND PARE CA MERITI CEL MAI PUTIN,10,Motivul / Frica / Ranita,Anxietate & Stres,motivul|frica|ranita|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Motivul / Frica / Ranita,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: motivul, frica, ranita, alti, oameni, singura. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|frica|motivatie|decizii|prezenta,AM,1
15,"CITESTE ASTA DACA  ,,NU STII CE SA FACI""  CUVIATATA",9,Deci / Naiba / Faci,Rutină & Disciplină,deci|naiba|faci|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Deci / Naiba / Faci,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: deci, naiba, faci, viata, face, astazi. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|obiceiuri|claritate,AM,1
55,"DE CE TE CHINUI IN RELATIILE TALE, , IN FUNCTIE DE TIPUL  DE ATASAMENT PE CARE IL AI",14,Frica / Greu / Incredere,Anxietate & Stres,frica|greu|incredere|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Frica / Greu / Incredere,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: frica, greu, incredere, ceilalti, acelasi, timp. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiune","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|frica|incredere|decizii|prezenta,AM,1
25,PSIHOLOGIA IESIRII DIN  STAREADE PLAFONARE SI CELE  TREI ETAPE NECESARE PENTRUCA OBICEIURILE SA DEVINA AUTONOME,12,Mult / Luat / Seama,Rutină & Disciplină,mult|luat|seama|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Mult / Luat / Seama,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: mult, luat, seama, asta, decat, oricui. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|obiceiuri|claritate,AM,1
14,ASTEPTARI DE CARE  TREBUIE SA TE DEBARASEZI PANAAJUNGI LA 30 DE,33,Intrebarea / Daca / Voie,Anxietate & Stres,intrebarea|daca|voie|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Intrebarea / Daca / Voie,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: intrebarea, daca, voie, vreodata, simti, anxietatea. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecț","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|decizii|prezenta|claritate,AM,1
68,CU CAT ESTI MAI  iMPACAT CU DECIZIA CU ATAT SIMTI MAI  PUTIN NEVOIA APROBARII CELORLALTI  SI ALTE UNSPREZECE PE CARE LE STIU OAMENII IMPLINITI,14,Ceea / Faci / Esti,Rutină & Disciplină,ceea|faci|esti|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Ceea / Faci / Esti,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: ceea, faci, esti, multumit, atat, putina. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|obiceiuri|claritate,AM,1
13,101 LUCRURI LA CARE SA TE GANDESTI iN LOC SA TE LASI MACINAT DE  GRIJI,33,Frica / Opfiune / Motiva,Anxietate & Stres,frica|opfiune|motiva|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Frica / Opfiune / Motiva,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: frica, opfiune, motiva, atunci, esti, motivat. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|frica|motivatie|decizii|prezenta,AM,1
33,CUM SA NU TE MAI PREOCUPI DE MODUL IN CARE ARATA VIATA TA  SI SA iNCEPI SA TE  CONCENTREZIASUPRA FELULUI iN CARE TE SIMTI IN VIATA TA,26,Mult / Crezi / Vrea,Rutină & Disciplină,mult|crezi|vrea|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Mult / Crezi / Vrea,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: mult, crezi, vrea, sale, spui, tuturor. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|obiceiuri|claritate,AM,1
32,"SEMNE CARE ARATA CA 0 EPUIZARE NERVOASA ESTE, DE FAPT, OREVELATIE EMOTIONALA",9,Percepem / Frica / Masura,Anxietate & Stres,percepem|frica|masura|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Percepem / Frica / Masura,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: percepem, frica, masura, ericirea, egala, inseamna. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecți","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|frica|decizii|prezenta|claritate,AM,1
86,NU TOTI TE VOR IUBI INTR-UNMOD PE CARE SA IL INTELEGI,5,Iubim / Desi / Poti,Rutină & Disciplină,iubim|desi|poti|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Iubim / Desi / Poti,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: iubim, desi, poti, neva, asta, vindece. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|vindecare|obiceiuri|claritate,AM,1
93,"SAPTE PRINCIPII ZEN , (SI CUM SE POT APLICA , iN VIATA MOD ERNA)",8,Orice / Sentiment / Frica,Anxietate & Stres,orice|sentiment|frica|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Orice / Sentiment / Frica,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: orice, sentiment, frica, gand, negativ, invitaiie. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiu","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|frica|decizii|prezenta|claritate,AM,1
43,CUM SA CUANTIFICI 0 VIATABUNA,21,Prin / Viata / Buna,Rutină & Disciplină,prin|viata|buna|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Prin / Viata / Buna,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: prin, viata, buna, masoara, faci, esti. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|obiceiuri|claritate,AM,1
55,"DE CE TE CHINUI IN RELATIILE TALE, , IN FUNCTIE DE TIPUL  DE ATASAMENT PE CARE IL AI",16,Tale / Relatiile / Atunci,Anxietate & Stres,tale|relatiile|atunci|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Tale / Relatiile / Atunci,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: tale, relatiile, atunci, invara, anxietatea, lupta. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecți","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|decizii|relatii|prezenta|claritate,AM,1
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,34,Poti / Afli / Intr,Rutină & Disciplină,poti|afli|intr|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Poti / Afli / Intr,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: poti, afli, intr, stare, spirit, stabila. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|obiceiuri|claritate,AM,1
6,"TRAIRI INCOMODE CARE ITI ARATA, DE CA ESTI PE DRUMUL CEL  BUN",18,Mare / Parte / Anxietatea,Anxietate & Stres,mare|parte|anxietatea|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Mare / Parte / Anxietatea,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: mare, parte, anxietatea, irationala, simtim, provine. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfec","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,anxietate|stres|decizii|prezenta|claritate,AM,1
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,64,Daca / Vrei / Tine,Rutină & Disciplină,daca|vrei|tine|claritate|actiune|obiceiuri,ACTION,AM,Acțiune: Daca / Vrei / Tine,"Execută un pas mic, repetabil, care reduce fricțiunea și îți crește inerția.","Progresul vine din repetare și măsură, nu din impuls. În acest capitol, tema se învârte în jurul: daca, vrei, tine, poti, tepta, altcineva. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Notează pe scurt ce te blochează acum (1 propoziție)."", ""Alege versiunea minimă (2–5 minute)."", ""Programează azi și bifează execuția.""]",120,easy,published,disciplina|rutina|decizii|obiceiuri|claritate,AM,1
